timestamp,userID,HIT,test1,test2,test3,test4,test5,grade,duration
Tue 2015 Jul 07 09:21:05.851 [http-bio-8080-exec-8997] INFO  - EVENT,181gi-1i8G-4-2-9,HIT01_8,TRUE,TRUE,TRUE,FALSE,FALSE,3,468284
Tue 2015 Jul 07 09:21:32.453 [http-bio-8080-exec-9028] INFO  - EVENT,209Ag-5I-6g5-66,HIT01_8,TRUE,FALSE,FALSE,FALSE,FALSE,1,201306
Tue 2015 Jul 07 09:22:00.335 [http-bio-8080-exec-8968] INFO  - EVENT,208Ic-2C0G2-11,HIT01_8,TRUE,TRUE,TRUE,TRUE,TRUE,5,240339
Tue 2015 Jul 07 09:22:09.556 [http-bio-8080-exec-8997] INFO  - EVENT,179IA-9e5G5-1-9,HIT02_24,FALSE,FALSE,FALSE,FALSE,FALSE,0,558729
Tue 2015 Jul 07 09:22:13.091 [http-bio-8080-exec-9006] INFO  - EVENT,213aG-1c6g-906,HIT03_6,FALSE,FALSE,FALSE,TRUE,FALSE,1,138497
Tue 2015 Jul 07 09:22:21.423 [http-bio-8080-exec-9015] INFO  - EVENT,212ga3E4G379,HIT01_8,FALSE,FALSE,FALSE,FALSE,FALSE,0,174078
Tue 2015 Jul 07 09:22:36.192 [http-bio-8080-exec-9011] INFO  - EVENT,199Ic5I-9I-242,HIT03_6,FALSE,FALSE,FALSE,TRUE,FALSE,1,372144
Tue 2015 Jul 07 09:23:20.977 [http-bio-8080-exec-9017] INFO  - EVENT,177gg7C6e-306,HIT01_8,TRUE,FALSE,FALSE,TRUE,FALSE,2,664667
Tue 2015 Jul 07 09:23:25.859 [http-bio-8080-exec-9028] INFO  - EVENT,150ea6i8c-80-7,HIT01_8,FALSE,FALSE,FALSE,FALSE,FALSE,0,1228726
Tue 2015 Jul 07 09:24:01.504 [http-bio-8080-exec-9028] INFO  - EVENT,203Eg9e-4I-7-18,HIT03_6,TRUE,FALSE,FALSE,TRUE,FALSE,2,394347
Tue 2015 Jul 07 09:24:19.831 [http-bio-8080-exec-9057] INFO  - EVENT,214ea9G9i04-1,HIT03_6,TRUE,TRUE,FALSE,TRUE,FALSE,3,220476
Tue 2015 Jul 07 09:24:25.235 [http-bio-8080-exec-9046] INFO  - EVENT,200ce-3C6E71-8,HIT03_6,FALSE,FALSE,FALSE,FALSE,FALSE,0,445680
Tue 2015 Jul 07 09:24:49.096 [http-bio-8080-exec-9041] INFO  - EVENT,210AA2A1E-24-1,HIT03_6,TRUE,TRUE,TRUE,TRUE,FALSE,4,348710
Tue 2015 Jul 07 09:25:00.513 [http-bio-8080-exec-9004] INFO  - EVENT,188aC8i1a150,HIT01_8,TRUE,TRUE,TRUE,TRUE,TRUE,5,596184
